Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-09-07, Tennessee State, 207, 42, 259, 33, 21, 10, 60, 0, 2, 22, 16, 7, 2, 1, 2148, 26, Mid Tennessee, 237, 28, 367, 30, 22, 5, 57, 1, 1, 31, 7, 4, 0, 0, 1452, 45
2019-09-07, North Carolina A&T, 138, 29, 111, 25, 8, 3, 25, 2, 0, 10, 14, 2, 1, 1, 1530, 13, Duke, 210, 46, 364, 44, 31, 9, 97, 1, 1, 31, 16, 6, 4, 3, 2070, 45
2019-09-07, Nebraska, 179, 46, 290, 26, 16, 7, 65, 2, 1, 19, 15, 5, 1, 1, 1764, 31, Colorado, 89, 37, 375, 41, 28, 9, 65, 1, 1, 22, 17, 6, 2, 2, 1836, 34
2019-09-07, North Texas, 211, 42, 185, 38, 22, 9, 90, 0, 1, 21, 16, 5, 3, 1, 2084, 27, SMU, 211, 39, 292, 31, 21, 3, 32, 1, 0, 25, 11, 6, 0, 0, 1516, 49
2019-09-07, Bowling Green, 61, 20, 79, 24, 11, 6, 50, 1, 0, 5, 11, 0, 2, 0, 1028, 0, Kansas State, 333, 58, 188, 19, 14, 4, 35, 1, 0, 25, 16, 9, 2, 2, 2572, 52
2019-09-07, Furman, 215, 41, 311, 26, 16, 6, 49, 0, 1, 26, 11, 6, 2, 1, 1966, 42, Georgia State, 204, 39, 362, 37, 29, 7, 57, 0, 0, 29, 11, 6, 0, 0, 1634, 48
2019-09-07, Charleston So, 72, 24, 195, 46, 26, 2, 14, 0, 3, 14, 17, 6, 2, 0, 2036, 10, South Carolina, 493, 38, 282, 31, 25, 3, 35, 1, 1, 29, 7, 4, 2, 2, 1564, 72
2019-09-07, N Colorado, 216, 54, 139, 16, 9, 12, 65, 4, 0, 21, 14, 7, 1, 0, 2161, 17, Washington St, 113, 15, 481, 42, 33, 8, 85, 0, 1, 25, 5, 2, 1, 1, 1439, 59
2019-09-07, Prairie View, 70, 34, 248, 38, 15, 11, 98, 0, 1, 16, 17, 5, 3, 1, 1580, 17, Houston, 236, 42, 144, 27, 16, 5, 60, 1, 1, 20, 13, 5, 0, 0, 1913, 37
2019-09-07, E Illinois, 52, 31, 64, 25, 11, 6, 39, 0, 0, 5, 16, 2, 2, 1, 1645, 0, Indiana, 114, 34, 441, 41, 30, 6, 45, 0, 0, 26, 16, 10, 2, 0, 1955, 52
2019-09-07, USF, 93, 30, 169, 25, 16, 9, 95, 2, 0, 11, 15, 4, 2, 2, 1645, 10, Georgia Tech, 181, 49, 76, 21, 14, 2, 20, 1, 1, 21, 15, 5, 0, 0, 1955, 14
2019-09-08, Minnesota, 146, 52, 234, 23, 16, 7, 65, 3, 0, 24, 15, 9, 1, 1, 2021, 38, Fresno State, 57, 27, 288, 35, 24, 6, 45, 0, 2, 21, 12, 3, 1, 1, 1579, 35
2019-09-07, Murray State, 23, 27, 261, 33, 24, 5, 40, 1, 1, 11, 16, 6, 1, 0, 1759, 17, Georgia, 269, 40, 292, 25, 20, 5, 40, 1, 1, 25, 10, 8, 0, 0, 1841, 63
2019-09-07, Jackson State, 142, 30, 123, 26, 15, 8, 73, 1, 1, 18, 9, 1, 1, 0, 1557, 14, South Alabama, 413, 60, 125, 19, 12, 11, 101, 1, 2, 29, 15, 10, 1, 0, 2043, 37
2019-09-07, N Illinois, 67, 25, 235, 31, 21, 6, 50, 0, 1, 14, 12, 2, 2, 1, 1826, 17, Utah, 193, 37, 214, 19, 14, 1, 10, 0, 0, 19, 11, 5, 2, 1, 1774, 35
2019-09-07, Liberty, 142, 28, 219, 39, 22, 9, 42, 0, 1, 20, 11, 2, 4, 1, 1757, 14, LA-Lafayette, 407, 46, 186, 25, 16, 4, 35, 1, 1, 26, 12, 6, 2, 1, 1843, 35
2019-09-07, Fordham, 105, 37, 221, 35, 20, 6, 63, 0, 2, 17, 15, 6, 1, 0, 1848, 29, Ball State, 152, 35, 444, 42, 33, 8, 68, 1, 1, 29, 8, 3, 0, 0, 1752, 57
2019-09-07, UTSA, 164, 36, 102, 30, 17, 7, 58, 1, 0, 14, 18, 7, 3, 2, 1891, 14, Baylor, 368, 39, 178, 23, 16, 6, 50, 0, 0, 25, 9, 6, 0, 0, 1709, 63
2019-09-07, Old Dominion, 202, 43, 122, 30, 16, 6, 66, 0, 0, 19, 15, 4, 5, 3, 2000, 17, VT, 131, 39, 272, 28, 16, 6, 65, 2, 0, 21, 13, 8, 0, 0, 1600, 31
2019-09-07, Maine, 52, 21, 307, 48, 24, 6, 40, 1, 1, 17, 16, 4, 2, 1, 1663, 18, Ga Southern, 395, 52, 63, 9, 4, 7, 67, 1, 0, 16, 13, 3, 0, 0, 1937, 26
2019-09-07, Gardner-Webb, 39, 34, 147, 23, 11, 4, 41, 0, 2, 13, 13, 4, 0, 0, 1582, 9, ECU, 365, 51, 209, 31, 19, 7, 40, 0, 1, 31, 12, 7, 0, 0, 2018, 48
2019-09-07, Rutgers, 78, 22, 47, 27, 10, 7, 61, 1, 2, 5, 14, 2, 0, 0, 1342, 0, Iowa, 194, 39, 244, 34, 19, 4, 37, 0, 0, 23, 13, 2, 3, 2, 2258, 30
2019-09-07, Syracuse, 70, 29, 330, 41, 28, 6, 35, 1, 1, 18, 15, 6, 3, 0, 1673, 20, Maryland, 354, 45, 296, 38, 21, 5, 30, 0, 1, 29, 15, 11, 0, 0, 1927, 63
2019-09-07, Charlotte, 230, 40, 296, 31, 20, 11, 80, 1, 1, 24, 12, 4, 2, 1, 2034, 41, Appalachian St, 276, 39, 182, 20, 14, 13, 148, 0, 0, 16, 13, 6, 1, 1, 1566, 56
2019-09-07, South Dakota, 79, 25, 269, 38, 29, 7, 45, 1, 2, 19, 11, 1, 2, 1, 1587, 14, Oklahoma, 310, 39, 423, 30, 24, 12, 96, 0, 0, 28, 10, 7, 1, 1, 2013, 70
2019-09-07, UCF, 312, 47, 262, 20, 8, 5, 55, 0, 0, 23, 13, 3, 2, 1, 1351, 48, FAU, 137, 47, 177, 40, 18, 7, 75, 0, 1, 22, 20, 5, 1, 1, 1989, 14
2019-09-07, Buffalo, 184, 58, 245, 32, 16, 8, 78, 1, 1, 22, 23, 10, 2, 0, 2552, 13, Penn State, 78, 24, 279, 22, 16, 3, 25, 1, 0, 14, 9, 2, 1, 1, 1048, 45
2019-09-07, Cent Michigan, 15, 21, 43, 24, 9, 6, 39, 0, 1, 3, 14, 1, 2, 1, 1233, 0, Wisconsin, 199, 43, 400, 39, 31, 1, 10, 1, 0, 37, 13, 11, 0, 0, 2367, 61
2019-09-07, E Michigan, 49, 22, 337, 53, 34, 5, 46, 0, 2, 24, 14, 6, 2, 1, 1619, 17, Kentucky, 239, 39, 222, 36, 20, 7, 84, 1, 0, 26, 14, 9, 0, 0, 1981, 38
2019-09-07, Cal, 192, 38, 111, 18, 11, 6, 55, 0, 0, 20, 11, 3, 0, 0, 1637, 20, Washington, 186, 46, 162, 30, 18, 6, 62, 1, 1, 23, 16, 6, 4, 3, 1963, 19
2019-09-07, W Carolina, 8, 19, 98, 27, 15, 8, 55, 1, 0, 6, 13, 2, 0, 0, 1381, 0, North Carolina St, 309, 53, 231, 33, 22, 3, 29, 0, 0, 32, 14, 6, 2, 1, 2219, 41
2019-09-07, Illinois, 130, 35, 227, 35, 24, 9, 98, 2, 1, 21, 11, 6, 1, 0, 1755, 31, UConn, 10, 29, 275, 31, 21, 4, 34, 1, 2, 16, 15, 6, 0, 0, 1845, 23
2019-09-07, Nevada, 83, 40, 109, 28, 16, 9, 54, 2, 2, 12, 17, 3, 3, 2, 2015, 6, Oregon, 221, 39, 402, 35, 27, 6, 34, 1, 0, 28, 12, 5, 5, 4, 1585, 77
2019-09-07, UT Martin, 54, 27, 140, 23, 15, 5, 45, 0, 1, 8, 14, 5, 1, 0, 1715, 0, Florida, 231, 38, 312, 36, 30, 3, 30, 0, 0, 26, 13, 9, 2, 1, 1885, 45
2019-09-07, W Illinois, 64, 28, 151, 37, 22, 8, 35, 1, 0, 12, 16, 4, 3, 1, 1772, 13, Colorado State, 189, 36, 393, 32, 25, 8, 94, 2, 0, 25, 14, 8, 0, 0, 1828, 38
2019-09-07, Richmond, 215, 44, 149, 26, 19, 7, 35, 0, 2, 20, 13, 4, 1, 0, 2253, 13, Boston College, 346, 50, 172, 16, 9, 2, 10, 0, 0, 24, 11, 6, 1, 0, 1347, 45
2019-09-07, BYU, 107, 30, 232, 30, 19, 7, 63, 0, 0, 18, 13, 5, 0, 0, 1561, 29, Tennessee, 242, 49, 176, 28, 17, 6, 50, 0, 1, 20, 16, 5, 3, 1, 2039, 26
2019-09-07, Stanford, 98, 30, 237, 36, 22, 7, 60, 0, 1, 23, 11, 4, 2, 0, 2009, 20, USC, 115, 28, 377, 33, 28, 8, 93, 1, 0, 23, 9, 5, 1, 1, 1591, 45
2019-09-07, Tulane, 120, 30, 103, 34, 10, 11, 80, 0, 1, 12, 15, 2, 2, 0, 1527, 6, Auburn, 172, 45, 207, 37, 19, 5, 51, 2, 0, 20, 19, 10, 1, 0, 2073, 24
2019-09-07, Vanderbilt, 71, 27, 420, 48, 31, 13, 100, 0, 1, 23, 15, 6, 1, 0, 1883, 24, Purdue, 31, 18, 509, 52, 34, 8, 63, 0, 1, 27, 12, 5, 0, 0, 1717, 42
2019-09-07, Tulsa, 256, 54, 283, 28, 21, 12, 105, 0, 0, 27, 16, 9, 2, 2, 2009, 34, San Jose State, 115, 31, 233, 37, 21, 4, 35, 1, 0, 18, 15, 6, 2, 1, 1591, 16
2019-09-07, New Mexico St, 101, 33, 161, 36, 21, 1, 15, 2, 1, 14, 15, 4, 0, 0, 1923, 10, Alabama, 318, 32, 285, 33, 21, 4, 35, 0, 0, 23, 14, 7, 1, 1, 1677, 62
2019-09-07, Arkansas State, 214, 43, 284, 37, 22, 4, 30, 0, 0, 23, 17, 8, 2, 1, 1848, 43, UNLV, 188, 42, 112, 26, 11, 3, 20, 0, 1, 14, 16, 3, 3, 1, 1752, 17
2019-09-07, San Diego State, 80, 47, 293, 31, 23, 5, 50, 0, 0, 22, 15, 6, 0, 0, 2296, 23, UCLA, 62, 32, 199, 35, 24, 7, 52, 2, 0, 16, 14, 5, 2, 0, 1304, 14
2019-09-07, S Illinois, 237, 44, 265, 26, 19, 3, 23, 1, 0, 21, 11, 5, 2, 0, 1975, 45, UMass, 123, 47, 198, 27, 15, 10, 69, 0, 2, 15, 17, 6, 4, 1, 1625, 20
2019-09-07, Wyoming, 190, 49, 103, 18, 8, 6, 46, 0, 1, 16, 18, 8, 0, 0, 2067, 23, Texas State, 50, 22, 394, 54, 33, 4, 35, 1, 2, 27, 13, 5, 0, 0, 1533, 14
2019-09-07, West Virginia, 30, 32, 141, 27, 16, 4, 40, 0, 3, 13, 16, 7, 1, 0, 1741, 7, Missouri, 232, 50, 150, 28, 17, 10, 100, 0, 0, 26, 15, 7, 1, 1, 1859, 38
2019-09-07, Arkansas, 61, 26, 300, 41, 25, 7, 55, 1, 0, 18, 15, 5, 2, 0, 1652, 17, Ole Miss, 237, 53, 246, 24, 16, 5, 60, 2, 0, 23, 15, 8, 2, 0, 1948, 31
2019-09-07, W Michigan, 67, 27, 285, 41, 27, 7, 46, 1, 2, 18, 16, 5, 3, 3, 1911, 17, Michigan State, 251, 34, 331, 33, 24, 2, 20, 1, 1, 31, 10, 7, 0, 0, 1689, 51
2019-09-07, Tennessee Tech, 74, 36, 208, 34, 23, 6, 50, 1, 2, 22, 11, 2, 5, 4, 1983, 17, Miami (OH), 190, 40, 159, 18, 11, 10, 95, 1, 0, 14, 13, 6, 2, 2, 1617, 48
2019-09-07, Grambling St, 216, 51, 239, 40, 26, 1, 15, 1, 0, 32, 16, 7, 3, 0, 1845, 14, LA Tech, 170, 41, 220, 25, 17, 6, 38, 0, 0, 20, 12, 4, 1, 0, 1755, 20
2019-09-07, W Kentucky, 98, 35, 241, 33, 19, 7, 60, 0, 2, 17, 13, 5, 0, 0, 1989, 20, FIU, 151, 46, 66, 18, 5, 4, 47, 0, 0, 14, 15, 2, 5, 3, 1611, 14
2019-09-07, E Kentucky, 130, 43, 42, 16, 9, 7, 50, 0, 0, 10, 17, 6, 2, 0, 2007, 0, Louisville, 322, 38, 220, 20, 13, 5, 30, 0, 1, 23, 9, 4, 2, 1, 1593, 42
2019-09-08, Minnesota, 146, 52, 234, 23, 16, 7, 65, 3, 0, 24, 15, 9, 1, 1, 2021, 38, Fresno State, 57, 27, 288, 35, 24, 6, 45, 0, 2, 21, 12, 3, 1, 1, 1579, 35
2019-09-13, UNC, 144, 37, 189, 30, 18, 7, 43, 1, 0, 14, 16, 2, 3, 3, 1761, 18, Wake Forest, 222, 48, 214, 26, 14, 2, 15, 0, 1, 21, 15, 5, 1, 0, 1839, 24
2019-09-13, Kansas, 329, 45, 238, 27, 20, 8, 75, 0, 1, 23, 15, 8, 0, 0, 1913, 48, Boston College, 228, 47, 219, 41, 21, 8, 55, 0, 0, 26, 19, 10, 3, 0, 1687, 24
2019-09-13, Washington St, 49, 19, 440, 48, 36, 11, 132, 0, 1, 25, 10, 3, 1, 1, 1926, 31, Houston, 239, 39, 128, 24, 13, 8, 77, 2, 0, 22, 12, 6, 1, 0, 1674, 24
2019-09-14, UMass, 135, 36, 127, 27, 18, 6, 64, 0, 1, 15, 14, 3, 3, 2, 1666, 17, Charlotte, 338, 40, 195, 16, 13, 4, 45, 0, 0, 22, 9, 4, 1, 0, 1934, 52
2019-09-14, Northwestern St, 46, 23, 232, 41, 23, 3, 34, 0, 0, 15, 17, 6, 2, 0, 2018, 14, LSU, 122, 35, 488, 33, 29, 4, 55, 0, 1, 31, 7, 5, 0, 0, 1582, 65
2019-09-14, Akron, 40, 29, 284, 46, 28, 8, 50, 1, 1, 16, 16, 4, 5, 1, 1870, 24, Cent Michigan, 189, 34, 344, 32, 21, 7, 70, 1, 0, 21, 13, 6, 1, 1, 1730, 45
2019-09-14, Buffalo, 206, 44, 167, 33, 15, 8, 79, 0, 0, 26, 15, 6, 3, 1, 1911, 17, Liberty, 76, 27, 325, 30, 23, 7, 85, 0, 0, 22, 9, 5, 0, 0, 1689, 35
2019-09-14, Louisville, 210, 51, 205, 16, 10, 6, 69, 1, 0, 21, 11, 4, 2, 1, 1871, 38, W Kentucky, 42, 23, 245, 47, 25, 5, 25, 2, 0, 14, 16, 4, 4, 1, 1729, 21
2019-09-14, USC, 171, 45, 281, 34, 24, 5, 44, 0, 3, 22, 17, 6, 2, 2, 1952, 27, BYU, 131, 40, 299, 34, 21, 5, 39, 0, 0, 21, 16, 7, 1, 0, 1648, 30
2019-09-14, Duke, 226, 45, 237, 27, 24, 3, 20, 0, 0, 26, 14, 8, 2, 2, 2047, 41, Mid Tennessee, 138, 32, 201, 27, 19, 2, 20, 0, 0, 19, 12, 5, 4, 2, 1553, 18
2019-09-14, Army, 340, 55, 18, 2, 2, 5, 30, 2, 0, 22, 9, 5, 0, 0, 1833, 31, UTSA, 51, 27, 209, 33, 24, 7, 54, 2, 1, 13, 13, 5, 2, 2, 1767, 13
2019-09-14, SE Missouri St, 40, 32, 54, 32, 11, 6, 50, 0, 1, 8, 18, 2, 0, 0, 1857, 0, Missouri, 259, 40, 242, 25, 16, 9, 79, 0, 1, 19, 10, 2, 0, 0, 1743, 50
2019-09-14, Memphis, 312, 45, 218, 22, 14, 10, 100, 1, 1, 18, 15, 7, 1, 1, 1913, 42, South Alabama, 101, 39, 147, 26, 9, 3, 30, 2, 1, 14, 16, 5, 2, 0, 1687, 6
2019-09-14, The Citadel, 320, 71, 30, 4, 1, 5, 55, 0, 1, 25, 16, 8, 1, 1, 2510, 27, Georgia Tech, 183, 33, 118, 13, 7, 8, 80, 0, 0, 14, 9, 3, 1, 0, 1090, 24
2019-09-14, TCU, 346, 58, 75, 24, 8, 7, 60, 0, 1, 23, 18, 6, 2, 2, 2433, 34, Purdue, 23, 25, 181, 29, 13, 2, 20, 0, 2, 8, 15, 4, 1, 0, 1167, 13
2019-09-14, Furman, 163, 42, 68, 16, 9, 3, 15, 1, 1, 12, 14, 5, 0, 0, 1812, 17, VT, 227, 43, 123, 21, 17, 6, 40, 1, 1, 18, 15, 8, 0, 0, 1788, 24
2019-09-14, Oklahoma State, 337, 46, 169, 22, 12, 9, 80, 1, 1, 21, 15, 5, 2, 2, 1538, 40, Tulsa, 158, 53, 238, 35, 19, 17, 156, 0, 0, 22, 22, 10, 2, 0, 2062, 21
2019-09-14, S Carolina St, 95, 45, 283, 42, 18, 1, 5, 5, 3, 21, 23, 11, 1, 1, 2083, 16, USF, 218, 40, 241, 33, 18, 6, 51, 0, 0, 18, 16, 7, 0, 0, 1517, 55
2019-09-14, E Michigan, 164, 40, 316, 36, 23, 2, 20, 1, 0, 23, 13, 3, 1, 1, 1907, 34, Illinois, 167, 40, 297, 37, 22, 9, 80, 1, 1, 24, 17, 7, 1, 1, 1693, 31
2019-09-14, Southern Miss, 112, 40, 514, 37, 29, 9, 65, 0, 0, 26, 17, 11, 1, 1, 2111, 47, Troy, 24, 16, 504, 43, 29, 4, 47, 0, 0, 22, 11, 4, 1, 1, 1489, 42
2019-09-14, Kent State, 92, 32, 229, 36, 18, 5, 53, 0, 0, 19, 18, 9, 0, 0, 1597, 16, Auburn, 467, 62, 166, 17, 13, 6, 59, 0, 0, 32, 13, 8, 1, 1, 2003, 55
2019-09-14, Pitt, 24, 25, 372, 51, 35, 2, 18, 0, 0, 20, 16, 5, 3, 3, 2056, 10, Penn State, 167, 32, 222, 30, 14, 3, 40, 0, 0, 17, 13, 4, 1, 1, 1544, 17
2019-09-14, Texas State, 16, 29, 225, 40, 25, 4, 38, 0, 1, 15, 17, 4, 1, 0, 1746, 17, SMU, 390, 56, 249, 19, 15, 7, 75, 1, 2, 23, 14, 7, 1, 0, 1854, 47
2019-09-14, North Texas, 119, 31, 210, 40, 21, 9, 105, 1, 1, 18, 16, 5, 3, 2, 1619, 17, Cal, 149, 48, 129, 22, 9, 7, 65, 0, 0, 17, 19, 7, 3, 2, 1981, 23
2019-09-14, Idaho, 93, 40, 210, 34, 16, 7, 76, 0, 0, 21, 20, 7, 1, 1, 1953, 16, Wyoming, 237, 47, 50, 12, 4, 7, 97, 0, 0, 17, 13, 4, 1, 1, 1647, 21
2019-09-14, Missouri State, 54, 23, 128, 28, 14, 7, 59, 0, 3, 11, 12, 2, 0, 0, 1603, 6, Tulane, 298, 52, 242, 22, 17, 4, 40, 0, 1, 26, 13, 6, 2, 2, 1997, 58
2019-09-14, Chattanooga, 151, 44, 76, 26, 9, 4, 49, 1, 4, 15, 17, 6, 4, 1, 1993, 0, Tennessee, 195, 38, 165, 19, 10, 5, 65, 0, 0, 22, 10, 4, 3, 1, 1607, 45
2019-09-14, FSU, 95, 29, 234, 37, 22, 10, 83, 0, 0, 21, 16, 7, 0, 0, 1216, 24, UVA, 120, 32, 295, 40, 30, 9, 97, 0, 2, 27, 12, 5, 1, 1, 2384, 31
2019-09-14, Georgia State, 210, 41, 126, 25, 11, 9, 95, 1, 2, 13, 16, 4, 1, 0, 1650, 10, W Michigan, 450, 44, 244, 21, 16, 11, 85, 0, 0, 25, 11, 4, 0, 0, 1950, 57
2019-09-14, Oklahoma, 309, 41, 302, 23, 16, 5, 50, 0, 0, 26, 9, 4, 1, 1, 1898, 48, UCLA, 110, 37, 201, 26, 15, 6, 38, 0, 2, 21, 13, 3, 3, 2, 1702, 14
2019-09-14, Ga Southern, 123, 33, 75, 9, 5, 10, 64, 2, 0, 12, 9, 2, 0, 0, 1325, 32, Minnesota, 93, 48, 289, 31, 19, 4, 45, 1, 1, 22, 14, 7, 2, 1, 2275, 35
2019-09-14, UNLV, 210, 36, 120, 26, 16, 5, 65, 2, 1, 17, 14, 5, 3, 1, 1642, 14, Northwestern, 276, 50, 165, 25, 12, 8, 78, 0, 1, 26, 14, 5, 2, 1, 1958, 30
2019-09-14, Murray State, 133, 39, 198, 40, 29, 5, 48, 0, 2, 21, 15, 4, 3, 0, 1936, 0, Toledo, 190, 35, 348, 31, 21, 5, 45, 0, 0, 23, 13, 6, 2, 1, 1664, 45
2019-09-14, Texas, 171, 36, 338, 34, 28, 6, 50, 0, 0, 28, 14, 9, 1, 1, 2027, 48, Rice, 87, 31, 179, 23, 12, 1, 5, 0, 0, 13, 14, 5, 0, 0, 1573, 13
2019-09-14, Kansas State, 146, 35, 123, 18, 10, 7, 59, 3, 0, 17, 10, 3, 1, 0, 1615, 31, Miss St, 201, 44, 151, 27, 11, 7, 83, 1, 2, 21, 14, 4, 1, 0, 1985, 24
2019-09-14, Stanford, 116, 23, 233, 49, 24, 6, 48, 0, 1, 21, 18, 7, 1, 1, 1951, 27, UCF, 198, 44, 347, 30, 22, 8, 72, 1, 0, 24, 14, 8, 1, 0, 1649, 45
2019-09-14, Alabama, 76, 25, 495, 39, 31, 11, 92, 0, 0, 25, 12, 6, 2, 2, 1957, 47, South Carolina, 135, 29, 324, 57, 36, 5, 32, 1, 1, 31, 18, 8, 4, 2, 1643, 23
2019-09-14, Montana, 8, 21, 234, 43, 24, 7, 79, 0, 1, 12, 17, 6, 1, 1, 1793, 3, Oregon, 247, 38, 313, 43, 31, 2, 20, 0, 0, 30, 13, 6, 4, 1, 1807, 35
2019-09-14, Maryland, 161, 46, 179, 39, 16, 9, 88, 0, 1, 19, 21, 5, 6, 1, 1837, 17, Temple, 150, 39, 277, 37, 20, 7, 65, 2, 1, 21, 14, 3, 3, 0, 1763, 20
2019-09-14, Texas Southern, 72, 27, 164, 41, 20, 1, 5, 0, 0, 15, 16, 3, 1, 0, 1312, 6, LA-Lafayette, 440, 42, 308, 29, 22, 6, 50, 0, 0, 34, 6, 4, 0, 0, 2288, 77
2019-09-14, Lamar, 122, 29, 75, 26, 10, 4, 42, 1, 0, 9, 16, 1, 0, 0, 1541, 3, Texas A&M, 223, 34, 410, 41, 26, 7, 53, 1, 1, 35, 9, 4, 2, 2, 2059, 62
2019-09-14, Colorado State, 220, 38, 205, 33, 20, 4, 51, 2, 0, 18, 14, 4, 0, 0, 2036, 34, Arkansas, 215, 35, 305, 35, 20, 5, 49, 1, 0, 23, 12, 6, 0, 0, 1564, 55
2019-09-14, Texas Tech, 104, 25, 307, 55, 30, 7, 60, 0, 2, 22, 17, 7, 3, 1, 1508, 14, Arizona, 314, 61, 185, 23, 14, 4, 32, 1, 2, 23, 21, 15, 0, 0, 2092, 28
2019-09-14, San Diego State, 281, 47, 116, 26, 17, 7, 41, 0, 1, 24, 14, 7, 2, 1, 2104, 31, New Mexico St, 30, 24, 299, 41, 26, 8, 68, 2, 2, 17, 14, 6, 2, 1, 1496, 10
2019-09-14, Arizona State, 76, 26, 140, 26, 15, 7, 62, 0, 0, 14, 13, 4, 1, 1, 1577, 10, Michigan State, 113, 35, 291, 39, 24, 10, 91, 1, 0, 23, 17, 9, 2, 1, 2023, 7
2019-09-14, Weber State, 74, 27, 63, 22, 7, 3, 15, 0, 1, 10, 12, 1, 1, 1, 1355, 13, Nevada, 153, 42, 300, 45, 31, 8, 70, 1, 2, 25, 20, 11, 0, 0, 2245, 19
2019-09-14, Miami (OH), 64, 40, 143, 18, 10, 8, 55, 1, 0, 14, 14, 4, 1, 0, 1628, 13, Cincinnati, 234, 48, 186, 30, 14, 11, 115, 0, 1, 23, 15, 5, 3, 2, 1972, 35
2019-09-14, Bethune-Cookman, 61, 25, 76, 23, 11, 9, 65, 1, 0, 4, 15, 3, 0, 0, 1464, 0, Miami (FL), 257, 37, 333, 34, 26, 5, 45, 0, 0, 25, 9, 4, 2, 1, 2136, 63
2019-09-14, SE Louisiana, 66, 24, 309, 45, 29, 6, 53, 1, 3, 20, 13, 5, 3, 2, 1676, 29, Ole Miss, 220, 50, 239, 30, 21, 3, 15, 2, 0, 24, 17, 8, 1, 1, 1924, 40
2019-09-14, Norfolk State, 42, 21, 75, 20, 11, 10, 68, 0, 2, 5, 10, 1, 1, 1, 1250, 7, Coastal Carolina, 401, 59, 120, 30, 14, 2, 10, 1, 0, 30, 17, 10, 4, 4, 2350, 46
2019-09-14, ECU, 84, 29, 138, 23, 11, 6, 55, 1, 1, 10, 13, 2, 1, 1, 1308, 10, Navy, 315, 64, 153, 8, 6, 5, 54, 1, 0, 27, 14, 6, 4, 3, 2292, 42
2019-09-14, N Illinois, 74, 32, 276, 49, 28, 4, 40, 1, 1, 20, 20, 5, 6, 2, 2278, 8, Nebraska, 238, 33, 287, 32, 19, 1, 15, 1, 0, 22, 13, 6, 1, 1, 1322, 44
2019-09-14, Portland State, 111, 39, 133, 24, 11, 12, 95, 0, 0, 12, 14, 3, 2, 0, 1945, 10, Boise State, 150, 31, 341, 37, 21, 7, 65, 0, 1, 22, 15, 8, 1, 0, 1655, 45
2019-09-14, New Mexico, 212, 46, 151, 29, 10, 5, 39, 1, 3, 22, 18, 4, 3, 1, 2106, 14, Notre Dame, 157, 38, 434, 27, 17, 7, 53, 0, 0, 25, 10, 1, 5, 5, 1494, 66
2019-09-14, Air Force, 289, 52, 155, 12, 7, 4, 30, 2, 1, 22, 12, 7, 1, 1, 2044, 30, Colorado, 105, 32, 220, 43, 26, 6, 35, 0, 1, 19, 19, 11, 3, 2, 1556, 23
2019-09-14, Florida, 138, 27, 300, 30, 21, 7, 78, 1, 1, 21, 8, 4, 1, 0, 1505, 29, Kentucky, 140, 41, 267, 35, 23, 9, 79, 1, 3, 26, 14, 8, 2, 1, 2095, 21
2019-09-14, Hawaii, 141, 34, 254, 47, 26, 3, 25, 0, 3, 25, 16, 7, 3, 3, 2129, 20, Washington, 190, 31, 260, 26, 19, 3, 30, 0, 0, 22, 8, 4, 0, 0, 1471, 52
2019-09-14, Clemson, 221, 29, 391, 42, 23, 7, 70, 0, 2, 24, 14, 5, 0, 0, 1720, 41, Syracuse, 15, 42, 172, 29, 15, 9, 85, 0, 1, 11, 19, 4, 3, 0, 1880, 6
2019-09-14, LA Tech, 129, 36, 324, 32, 24, 8, 85, 1, 1, 20, 13, 4, 1, 0, 1899, 35, Bowling Green, 119, 47, 171, 38, 18, 6, 60, 0, 1, 15, 21, 6, 5, 1, 1701, 7
2019-09-14, OSU, 306, 42, 214, 29, 17, 5, 45, 1, 0, 30, 10, 5, 0, 0, 1670, 51, Indiana, 42, 31, 215, 36, 21, 5, 54, 0, 1, 15, 17, 3, 2, 1, 1930, 10
2019-09-14, Ohio, 223, 31, 215, 26, 15, 3, 15, 1, 0, 17, 12, 6, 0, 0, 1571, 31, Marshall, 305, 46, 206, 28, 17, 2, 20, 0, 0, 24, 12, 5, 0, 0, 2029, 33
2019-09-14, FAU, 132, 46, 366, 41, 33, 7, 49, 2, 0, 26, 17, 7, 2, 1, 1956, 41, Ball State, 168, 36, 303, 38, 26, 6, 49, 3, 1, 24, 14, 5, 2, 1, 1644, 31
2019-09-14, North Carolina St, 144, 37, 225, 49, 24, 9, 88, 0, 0, 24, 17, 5, 5, 2, 1949, 27, West Virginia, 173, 28, 272, 40, 27, 12, 105, 0, 1, 25, 11, 3, 0, 0, 1651, 44
2019-09-14, Arkansas State, 43, 28, 177, 40, 23, 2, 10, 0, 1, 14, 17, 5, 1, 0, 1785, 0, Georgia, 268, 33, 388, 33, 26, 5, 41, 0, 0, 27, 10, 4, 1, 1, 1815, 55
